,aspect,head_word,head_word_tag,head_word_tag_new,lematized_words,ner,next_words,ortho_features,pos_tag,post_word_tag,pre_word_tag,prev_words,stopword,token_freq,word,word_len
7,0.0,1.0,,NN,charger,0.0,stopped,0,NN,VBD,DT,the,0.0,1,charger,1.0
8,0.0,0.0,,,stop,0.0,working,0,VBD,VBG,NN,charger,0.0,1,stopped,1.0
9,0.0,0.0,,,work,0.0,so,0,VBG,RB,VBD,stopped,0.0,1,working,1.0
10,0.0,0.0,,,so,0.0,I,0,RB,PRP,VBG,working,1.0,2,so,0.0
11,0.0,1.0,,PRP,I,0.0,was,1,PRP,VBD,RB,so,0.0,1,I,0.0
12,0.0,0.0,,,be,0.0,forced,0,VBD,VBN,PRP,I,1.0,1,was,0.0
13,0.0,0.0,,,force,0.0,to,0,VBN,TO,VBD,was,0.0,1,forced,1.0
14,0.0,0.0,,,to,0.0,go,0,TO,VB,VBN,forced,1.0,2,to,0.0
15,0.0,0.0,,,go,0.0,out,0,VB,RP,TO,to,0.0,1,go,0.0
16,0.0,0.0,,,out,0.0,and,0,RP,CC,VB,go,1.0,1,out,0.0
17,0.0,0.0,,,and,0.0,buy,0,CC,VB,RP,out,1.0,1,and,0.0
18,0.0,0.0,,,buy,0.0,new,0,VB,JJ,CC,and,0.0,1,buy,0.0
19,0.0,0.0,,,new,0.0,hardware,0,JJ,NN,VB,buy,0.0,1,new,0.0
20,0.0,1.0,,NN,hardware,0.0,just,0,NN,RB,JJ,new,0.0,1,hardware,1.0
21,0.0,0.0,,,just,0.0,to,0,RB,TO,NN,hardware,1.0,1,just,1.0
22,0.0,0.0,,,to,0.0,keep,0,TO,VB,RB,just,1.0,2,to,0.0
23,0.0,0.0,,,keep,0.0,this,0,VB,DT,TO,to,0.0,1,keep,1.0
24,0.0,1.0,,DT,this,0.0,computer,0,DT,NN,VB,keep,1.0,1,this,1.0
25,0.0,1.0,,NN,computer,0.0,running,0,NN,VBG,DT,this,0.0,1,computer,1.0
26,0.0,1.0,,VBG,run,0.0,,0,VBG,,NN,computer,0.0,1,running,1.0
0,0.0,1.0,,PRP,I,0.0,took,1,PRP,VBD,,,0.0,1,I,0.0
1,0.0,0.0,,,take,0.0,it,0,VBD,PRP,PRP,I,0.0,1,took,1.0
2,0.0,1.0,,PRP,it,0.0,back,0,PRP,RP,VBD,took,1.0,1,it,0.0
3,0.0,0.0,,,back,0.0,to,0,RP,TO,PRP,it,0.0,1,back,1.0
4,0.0,0.0,,,to,0.0,Best,0,TO,NNP,RP,back,1.0,1,to,0.0
5,0.0,1.0,,NNP,Best,0.0,Buy,1,NNP,NNP,TO,to,0.0,1,Best,1.0
6,0.0,0.0,,,Buy,0.0,where,1,NNP,WRB,NNP,Best,0.0,1,Buy,0.0
7,0.0,0.0,,,where,0.0,they,0,WRB,PRP,NNP,Buy,1.0,1,where,1.0
8,0.0,1.0,,PRP,they,0.0,were,0,PRP,VBD,WRB,where,1.0,1,they,1.0
9,0.0,0.0,,,be,0.0,so,0,VBD,RB,PRP,they,1.0,1,were,1.0
10,0.0,0.0,,,so,0.0,helpful,0,RB,JJ,VBD,were,1.0,1,so,0.0
11,0.0,0.0,,,helpful,0.0,and,0,JJ,CC,RB,so,0.0,1,helpful,1.0
12,0.0,0.0,,,and,0.0,immediately,0,CC,RB,JJ,helpful,1.0,1,and,0.0
13,0.0,0.0,,,immediately,0.0,gave,0,RB,VBD,CC,and,0.0,1,immediately,1.0
14,0.0,0.0,,,give,0.0,me,0,VBD,PRP,RB,immediately,0.0,1,gave,1.0
15,0.0,1.0,,PRP,me,0.0,a,0,PRP,DT,VBD,gave,1.0,1,me,0.0
16,0.0,0.0,,,a,0.0,new,0,DT,JJ,PRP,me,1.0,1,a,0.0
17,0.0,0.0,,,new,0.0,one,0,JJ,CD,DT,a,0.0,1,new,0.0
18,0.0,1.0,,CD,one,0.0,,0,CD,,JJ,new,0.0,1,one,0.0
0,0.0,0.0,,,If,0.0,you,1,IN,PRP,,,0.0,1,If,0.0
1,0.0,1.0,,PRP,you,0.0,had,0,PRP,VBD,IN,If,1.0,2,you,0.0
2,0.0,0.0,,,have,0.0,PC,0,VBD,NN,PRP,you,1.0,1,had,0.0
3,0.0,1.0,,NN,PC,0.0,for,0,NN,IN,VBD,had,0.0,1,PC,0.0
4,0.0,0.0,,,for,0.0,four,0,IN,CD,NN,PC,1.0,1,for,0.0
5,0.0,0.0,,,four,0.0,years,0,CD,NNS,IN,for,0.0,1,four,1.0
6,0.0,1.0,,NNS,year,0.0,I,0,NNS,PRP,CD,four,0.0,1,years,1.0
7,0.0,1.0,,PRP,I,0.0,can,1,PRP,MD,NNS,years,0.0,1,I,0.0
8,0.0,0.0,,,can,0.0,almost,0,MD,RB,PRP,I,1.0,1,can,0.0
9,0.0,0.0,,,almost,0.0,gaurentee,0,RB,VB,MD,can,0.0,1,almost,1.0
10,0.0,0.0,,,gaurentee,0.0,that,0,VB,IN,RB,almost,0.0,1,gaurentee,1.0
11,0.0,1.0,,IN,that,0.0,something,0,IN,NN,VB,gaurentee,1.0,1,that,1.0
12,0.0,1.0,,NN,something,0.0,would,0,NN,MD,IN,that,0.0,1,something,1.0
13,0.0,0.0,,,would,0.0,of,0,MD,IN,NN,something,0.0,1,would,1.0
14,0.0,0.0,,,of,0.0,gone,0,IN,VBN,MD,would,1.0,1,of,0.0
15,0.0,0.0,,,go,0.0,wrong,0,VBN,JJ,IN,of,0.0,1,gone,1.0
16,0.0,0.0,,,wrong,0.0,by,0,JJ,IN,VBN,gone,0.0,1,wrong,1.0
17,0.0,0.0,,,by,0.0,now,0,IN,RB,JJ,wrong,1.0,1,by,0.0
18,0.0,0.0,,,now,0.0,maybe,0,RB,RB,IN,by,1.0,1,now,0.0
19,0.0,0.0,,,maybe,0.0,even,0,RB,RB,RB,now,0.0,1,maybe,1.0
20,0.0,0.0,,,even,0.0,forcing,0,RB,VBG,RB,maybe,0.0,1,even,1.0
21,0.0,0.0,,,force,0.0,you,0,VBG,PRP,RB,even,0.0,1,forcing,1.0
22,0.0,1.0,,PRP,you,0.0,to,0,PRP,TO,VBG,forcing,1.0,2,you,0.0
23,0.0,0.0,,,to,0.0,replace,0,TO,VB,PRP,you,1.0,1,to,0.0
24,0.0,0.0,,,replace,0.0,your,0,VB,PRP$,TO,to,0.0,1,replace,1.0
25,0.0,0.0,,,your,0.0,entire,0,PRP$,JJ,VB,replace,1.0,1,your,1.0
26,0.0,0.0,,,entire,0.0,computer,0,JJ,NN,PRP$,your,0.0,1,entire,1.0
27,0.0,1.0,,NN,computer,0.0,,0,NN,,JJ,entire,0.0,1,computer,1.0
0,0.0,1.0,,CD,2,0.0,weeks,1,CD,NNS,,,0.0,1,2,0.0
1,0.0,1.0,,NNS,week,0.0,after,0,NNS,IN,CD,2,0.0,1,weeks,1.0
2,0.0,0.0,,,after,0.0,giving,0,IN,VBG,NNS,weeks,1.0,1,after,1.0
3,0.0,0.0,,,give,0.0,the,0,VBG,DT,IN,after,0.0,1,giving,1.0
4,0.0,1.0,,DT,the,0.0,computer,0,DT,NN,VBG,giving,1.0,3,the,0.0
5,0.0,1.0,,NN,computer,0.0,for,0,NN,IN,DT,the,0.0,1,computer,1.0
6,0.0,0.0,,,for,0.0,repair,0,IN,NN,NN,computer,1.0,1,for,0.0
7,0.0,1.0,,NN,repair,0.0,Called,0,NN,VBN,IN,for,0.0,1,repair,1.0
8,0.0,0.0,,,Called,0.0,headquarters,1,VBN,NNS,NN,repair,0.0,1,Called,1.0
9,0.0,1.0,,NNS,headquarter,0.0,they,0,NNS,PRP,VBN,Called,0.0,1,headquarters,1.0
10,0.0,1.0,,PRP,they,0.0,report,0,PRP,VBP,NNS,headquarters,1.0,2,they,1.0
11,0.0,0.0,,,report,0.0,that,0,VBP,IN,PRP,they,0.0,1,report,1.0
12,0.0,1.0,,IN,that,0.0,they,0,IN,PRP,VBP,report,1.0,1,that,1.0
13,0.0,1.0,,PRP,they,0.0,have,0,PRP,VBP,IN,that,1.0,2,they,1.0
14,0.0,0.0,,,have,0.0,not,0,VBP,RB,PRP,they,1.0,1,have,1.0
15,0.0,0.0,,,not,0.0,looked,0,RB,VBN,VBP,have,1.0,1,not,0.0
16,0.0,0.0,,,look,0.0,at,0,VBN,IN,RB,not,0.0,1,looked,1.0
17,0.0,0.0,,,at,0.0,it,0,IN,PRP,VBN,looked,1.0,1,at,0.0
18,0.0,1.0,,PRP,it,0.0,yet,0,PRP,RB,IN,at,1.0,2,it,0.0
19,0.0,0.0,,,yet,0.0,but,0,RB,CC,PRP,it,0.0,1,yet,0.0
20,0.0,0.0,,,but,0.0,it,0,CC,PRP,RB,yet,1.0,1,but,0.0
21,0.0,1.0,,PRP,it,0.0,is,0,PRP,VBZ,CC,but,1.0,2,it,0.0
22,0.0,0.0,,,be,0.0,on,0,VBZ,IN,PRP,it,1.0,1,is,0.0
23,0.0,0.0,,,on,0.0,the,0,IN,DT,VBZ,is,1.0,1,on,0.0
24,0.0,1.0,,DT,the,0.0,top,0,DT,NN,IN,on,1.0,3,the,0.0
25,0.0,1.0,,NN,top,0.0,of,0,NN,IN,DT,the,0.0,1,top,0.0
26,0.0,0.0,,,of,0.0,the,0,IN,DT,NN,top,1.0,1,of,0.0
27,0.0,1.0,,DT,the,0.0,stack,0,DT,NN,IN,of,1.0,3,the,0.0
28,0.0,0.0,,,stack,0.0,,0,NN,,DT,the,0.0,1,stack,1.0
0,0.0,1.0,,DT,This,0.0,machine,1,DT,NN,,,0.0,1,This,1.0
1,0.0,1.0,,NN,machine,0.0,delivers,0,NN,NNS,DT,This,0.0,1,machine,1.0
2,0.0,0.0,,,delivers,0.0,,0,NNS,,NN,machine,0.0,1,delivers,1.0
0,0.0,0.0,,,Then,0.0,2,1,RB,CD,,,0.0,1,Then,1.0
1,0.0,1.0,,CD,2,0.0,of,1,CD,IN,RB,Then,0.0,1,2,0.0
2,0.0,0.0,,,of,0.0,my,0,IN,PRP$,CD,2,1.0,1,of,0.0
3,0.0,0.0,,,my,0.0,nephews,0,PRP$,NNS,IN,of,1.0,1,my,0.0
4,0.0,1.0,,NNS,nephews,0.0,were,0,NNS,VBD,PRP$,my,0.0,1,nephews,1.0
5,0.0,0.0,,,be,0.0,going,0,VBD,VBG,NNS,nephews,1.0,1,were,1.0
6,0.0,0.0,,,go,0.0,into,0,VBG,IN,VBD,were,0.0,1,going,1.0
7,0.0,0.0,,,into,0.0,music,0,IN,NN,VBG,going,1.0,1,into,1.0
8,0.0,1.0,,NN,music,0.0,and,0,NN,CC,IN,into,0.0,1,music,1.0
9,0.0,0.0,,,and,0.0,both,0,CC,DT,NN,music,1.0,1,and,0.0
10,0.0,1.0,,DT,both,0.0,fell,0,DT,VBD,CC,and,1.0,1,both,1.0
11,0.0,0.0,,,fell,0.0,in,0,VBD,IN,DT,both,0.0,1,fell,1.0
12,0.0,0.0,,,in,0.0,love,0,IN,NN,VBD,fell,1.0,1,in,0.0
13,0.0,1.0,,NN,love,0.0,with,0,NN,IN,IN,in,0.0,1,love,1.0
14,0.0,0.0,,,with,0.0,the,0,IN,DT,NN,love,1.0,1,with,1.0
15,0.0,1.0,,DT,the,0.0,MacBook,0,DT,NNP,IN,with,1.0,1,the,0.0
16,0.0,1.0,,NNP,MacBook,0.0,Pro,0,NNP,NNP,DT,the,0.0,1,MacBook,1.0
17,0.0,1.0,,NNP,Pro,0.0,,1,NNP,,NNP,MacBook,0.0,1,Pro,0.0
0,0.0,1.0,,PRP,I,0.0,complain,1,PRP,VBP,,,0.0,1,I,0.0
1,0.0,0.0,,,complain,0.0,again,0,VBP,RB,PRP,I,0.0,1,complain,1.0
2,0.0,0.0,,,again,0.0,,0,RB,,VBP,complain,1.0,1,again,1.0
0,0.0,1.0,,DT,This,0.0,laptop,1,DT,NN,,,0.0,1,This,1.0
1,0.0,1.0,,NN,laptop,0.0,is,0,NN,VBZ,DT,This,0.0,1,laptop,1.0
2,0.0,0.0,,,be,0.0,insane,0,VBZ,JJ,NN,laptop,1.0,1,is,0.0
3,0.0,0.0,,,insane,0.0,,0,JJ,,VBZ,is,0.0,1,insane,1.0
0,0.0,0.0,,,If,0.0,a,1,IN,DT,,,0.0,1,If,0.0
1,0.0,0.0,,,a,0.0,website,0,DT,JJ,IN,If,1.0,1,a,0.0
2,0.0,1.0,,JJ,website,0.0,ever,0,JJ,RB,DT,a,0.0,1,website,1.0
3,0.0,0.0,,,ever,0.0,freezes,0,RB,VBZ,JJ,website,0.0,1,ever,1.0
4,0.0,0.0,,,freeze,0.0,which,0,VBZ,WDT,RB,ever,0.0,1,freezes,1.0
5,0.0,0.0,,,which,0.0,is,0,WDT,VBZ,VBZ,freezes,1.0,1,which,1.0
6,0.0,0.0,,,be,0.0,rare,0,VBZ,JJ,WDT,which,1.0,1,is,0.0
7,0.0,0.0,,,rare,0.0,its,0,JJ,PRP$,VBZ,is,0.0,1,rare,1.0
8,0.0,1.0,,PRP$,its,0.0,really,0,PRP$,RB,JJ,rare,1.0,1,its,0.0
9,0.0,0.0,,,really,0.0,easy,0,RB,JJ,PRP$,its,0.0,1,really,1.0
10,0.0,0.0,,,easy,0.0,to,0,JJ,TO,RB,really,0.0,1,easy,1.0
11,0.0,0.0,,,to,0.0,force,0,TO,VB,JJ,easy,1.0,1,to,0.0
12,0.0,0.0,,,force,0.0,quit,0,VB,NN,TO,to,0.0,1,force,1.0
13,0.0,0.0,,,quit,0.0,,0,NN,,VB,force,0.0,1,quit,1.0
0,0.0,1.0,,PRP,It,0.0,does,1,PRP,VBZ,,,0.0,1,It,0.0
1,0.0,0.0,,,do,0.0,run,0,VBZ,VB,PRP,It,1.0,1,does,1.0
2,0.0,0.0,,,run,0.0,a,0,VB,DT,VBZ,does,0.0,1,run,0.0
3,0.0,0.0,,,a,0.0,little,0,DT,JJ,VB,run,1.0,2,a,0.0
4,0.0,1.0,,JJ,little,0.0,warm,0,JJ,JJ,DT,a,0.0,1,little,1.0
5,0.0,0.0,,,warm,0.0,but,0,JJ,CC,JJ,little,0.0,1,warm,1.0
6,0.0,0.0,,,but,0.0,that,0,CC,DT,JJ,warm,1.0,1,but,0.0
7,0.0,1.0,,DT,that,0.0,is,0,DT,VBZ,CC,but,1.0,1,that,1.0
8,0.0,0.0,,,be,0.0,a,0,VBZ,DT,DT,that,1.0,1,is,0.0
9,0.0,0.0,,,a,0.0,negligible,0,DT,JJ,VBZ,is,1.0,2,a,0.0
10,0.0,0.0,,,negligible,0.0,concern,0,JJ,NN,DT,a,0.0,1,negligible,1.0
11,0.0,1.0,,NN,concern,0.0,,0,NN,,JJ,negligible,0.0,1,concern,1.0
0,0.0,1.0,,PRP,It,0.0,rarely,1,PRP,RB,,,0.0,1,It,0.0
1,0.0,0.0,,,rarely,0.0,works,0,RB,VBZ,PRP,It,0.0,1,rarely,1.0
2,0.0,0.0,,,work,0.0,and,0,VBZ,CC,RB,rarely,0.0,1,works,1.0
3,0.0,0.0,,,and,0.0,when,0,CC,WRB,VBZ,works,1.0,1,and,0.0
4,0.0,0.0,,,when,0.0,it,0,WRB,PRP,CC,and,1.0,1,when,1.0
5,0.0,1.0,,PRP,it,0.0,does,0,PRP,VBZ,WRB,when,1.0,3,it,0.0
6,0.0,0.0,,,do,0.0,it,0,VBZ,PRP,PRP,it,1.0,1,does,1.0
7,0.0,1.0,,PRP,it,0.0,has,0,PRP,VBZ,VBZ,does,1.0,3,it,0.0
8,0.0,0.0,,,have,0.0,it,0,VBZ,PRP,PRP,it,1.0,1,has,0.0
9,0.0,1.0,,PRP,it,0.0,is,0,PRP,VBZ,VBZ,has,1.0,3,it,0.0
10,0.0,0.0,,,be,0.0,incredibly,0,VBZ,RB,PRP,it,1.0,1,is,0.0
11,0.0,0.0,,,incredibly,0.0,slow,0,RB,JJ,VBZ,is,0.0,1,incredibly,1.0
12,0.0,0.0,,,slow,0.0,,0,JJ,,RB,incredibly,0.0,1,slow,1.0
0,0.0,1.0,PRP,PRP,It,0.0,rarely,1,PRP,RB,,,0.0,1,It,0.0
1,0.0,0.0,,,rarely,0.0,works,0,RB,VBZ,PRP,It,0.0,1,rarely,1.0
2,0.0,0.0,PRP,,work,0.0,and,0,VBZ,CC,RB,rarely,0.0,1,works,1.0
3,0.0,0.0,,,and,0.0,when,0,CC,WRB,VBZ,works,1.0,1,and,0.0
4,0.0,0.0,NN,,when,0.0,it,0,WRB,PRP,CC,and,1.0,1,when,1.0
5,0.0,1.0,,PRP,it,0.0,does,0,PRP,VBZ,WRB,when,1.0,3,it,0.0
6,0.0,0.0,,,do,0.0,it,0,VBZ,PRP,PRP,it,1.0,1,does,1.0
7,0.0,1.0,,PRP,it,0.0,has,0,PRP,VBZ,VBZ,does,1.0,3,it,0.0
8,0.0,0.0,DT,,have,0.0,it,0,VBZ,PRP,PRP,it,1.0,1,has,0.0
9,0.0,1.0,NN,PRP,it,0.0,is,0,PRP,VBZ,VBZ,has,1.0,3,it,0.0
10,0.0,0.0,,,be,0.0,incredibly,0,VBZ,RB,PRP,it,1.0,1,is,0.0
11,0.0,0.0,PRP,,incredibly,0.0,slow,0,RB,JJ,VBZ,is,0.0,1,incredibly,1.0
12,0.0,0.0,,,slow,0.0,,0,JJ,,RB,incredibly,0.0,1,slow,1.0
0,0.0,1.0,PRP,PRP,It,0.0,rarely,1,PRP,RB,,,0.0,1,It,0.0
1,0.0,0.0,,,rarely,0.0,works,0,RB,VBZ,PRP,It,0.0,1,rarely,1.0
2,0.0,0.0,,,work,0.0,and,0,VBZ,CC,RB,rarely,0.0,1,works,1.0
3,0.0,0.0,,,and,0.0,when,0,CC,WRB,VBZ,works,1.0,1,and,0.0
4,0.0,0.0,,,when,0.0,it,0,WRB,PRP,CC,and,1.0,1,when,1.0
5,0.0,1.0,,PRP,it,0.0,does,0,PRP,VBZ,WRB,when,1.0,3,it,0.0
6,0.0,0.0,,,do,0.0,it,0,VBZ,PRP,PRP,it,1.0,1,does,1.0
7,0.0,1.0,NN,PRP,it,0.0,has,0,PRP,VBZ,VBZ,does,1.0,3,it,0.0
8,0.0,0.0,,,have,0.0,it,0,VBZ,PRP,PRP,it,1.0,1,has,0.0
9,0.0,1.0,,PRP,it,0.0,is,0,PRP,VBZ,VBZ,has,1.0,3,it,0.0
10,0.0,0.0,,,be,0.0,incredibly,0,VBZ,RB,PRP,it,1.0,1,is,0.0
11,0.0,0.0,,,incredibly,0.0,slow,0,RB,JJ,VBZ,is,0.0,1,incredibly,1.0
12,0.0,0.0,,,slow,0.0,,0,JJ,,RB,incredibly,0.0,1,slow,1.0
0,0.0,1.0,,PRP,It,0.0,rarely,1,PRP,RB,,,0.0,1,It,0.0
1,0.0,0.0,,,rarely,0.0,works,0,RB,VBZ,PRP,It,0.0,1,rarely,1.0
2,0.0,0.0,NN,,work,0.0,and,0,VBZ,CC,RB,rarely,0.0,1,works,1.0
3,0.0,0.0,,,and,0.0,when,0,CC,WRB,VBZ,works,1.0,1,and,0.0
4,0.0,0.0,,,when,0.0,it,0,WRB,PRP,CC,and,1.0,1,when,1.0
5,0.0,1.0,DT,PRP,it,0.0,does,0,PRP,VBZ,WRB,when,1.0,3,it,0.0
6,0.0,0.0,NN,,do,0.0,it,0,VBZ,PRP,PRP,it,1.0,1,does,1.0
7,0.0,1.0,NN,PRP,it,0.0,has,0,PRP,VBZ,VBZ,does,1.0,3,it,0.0
8,0.0,0.0,,,have,0.0,it,0,VBZ,PRP,PRP,it,1.0,1,has,0.0
9,0.0,1.0,,PRP,it,0.0,is,0,PRP,VBZ,VBZ,has,1.0,3,it,0.0
10,0.0,0.0,,,be,0.0,incredibly,0,VBZ,RB,PRP,it,1.0,1,is,0.0
11,0.0,0.0,,,incredibly,0.0,slow,0,RB,JJ,VBZ,is,0.0,1,incredibly,1.0
12,0.0,0.0,,,slow,0.0,,0,JJ,,RB,incredibly,0.0,1,slow,1.0
0,0.0,1.0,PRP,PRP,It,0.0,rarely,1,PRP,RB,,,0.0,1,It,0.0
1,0.0,0.0,,,rarely,0.0,works,0,RB,VBZ,PRP,It,0.0,1,rarely,1.0
2,0.0,0.0,NNS,,work,0.0,and,0,VBZ,CC,RB,rarely,0.0,1,works,1.0
3,0.0,0.0,,,and,0.0,when,0,CC,WRB,VBZ,works,1.0,1,and,0.0
4,0.0,0.0,,,when,0.0,it,0,WRB,PRP,CC,and,1.0,1,when,1.0
5,0.0,1.0,DT,PRP,it,0.0,does,0,PRP,VBZ,WRB,when,1.0,3,it,0.0
6,0.0,0.0,NNP,,do,0.0,it,0,VBZ,PRP,PRP,it,1.0,1,does,1.0
7,0.0,1.0,,PRP,it,0.0,has,0,PRP,VBZ,VBZ,does,1.0,3,it,0.0
8,0.0,0.0,,,have,0.0,it,0,VBZ,PRP,PRP,it,1.0,1,has,0.0
9,0.0,1.0,,PRP,it,0.0,is,0,PRP,VBZ,VBZ,has,1.0,3,it,0.0
10,0.0,0.0,,,be,0.0,incredibly,0,VBZ,RB,PRP,it,1.0,1,is,0.0
11,0.0,0.0,,,incredibly,0.0,slow,0,RB,JJ,VBZ,is,0.0,1,incredibly,1.0
12,0.0,0.0,,,slow,0.0,,0,JJ,,RB,incredibly,0.0,1,slow,1.0
0,0.0,1.0,,PRP,It,0.0,rarely,1,PRP,RB,,,0.0,1,It,0.0
1,0.0,0.0,,,rarely,0.0,works,0,RB,VBZ,PRP,It,0.0,1,rarely,1.0
2,0.0,0.0,NN,,work,0.0,and,0,VBZ,CC,RB,rarely,0.0,1,works,1.0
3,0.0,0.0,PRP,,and,0.0,when,0,CC,WRB,VBZ,works,1.0,1,and,0.0
4,0.0,0.0,,,when,0.0,it,0,WRB,PRP,CC,and,1.0,1,when,1.0
5,0.0,1.0,,PRP,it,0.0,does,0,PRP,VBZ,WRB,when,1.0,3,it,0.0
6,0.0,0.0,NN,,do,0.0,it,0,VBZ,PRP,PRP,it,1.0,1,does,1.0
7,0.0,1.0,,PRP,it,0.0,has,0,PRP,VBZ,VBZ,does,1.0,3,it,0.0
8,0.0,0.0,,,have,0.0,it,0,VBZ,PRP,PRP,it,1.0,1,has,0.0
9,0.0,1.0,,PRP,it,0.0,is,0,PRP,VBZ,VBZ,has,1.0,3,it,0.0
10,0.0,0.0,,,be,0.0,incredibly,0,VBZ,RB,PRP,it,1.0,1,is,0.0
11,0.0,0.0,NN,,incredibly,0.0,slow,0,RB,JJ,VBZ,is,0.0,1,incredibly,1.0
12,0.0,0.0,,,slow,0.0,,0,JJ,,RB,incredibly,0.0,1,slow,1.0
0,0.0,1.0,PRP,PRP,It,0.0,rarely,1,PRP,RB,,,0.0,1,It,0.0
1,0.0,0.0,,,rarely,0.0,works,0,RB,VBZ,PRP,It,0.0,1,rarely,1.0
2,0.0,0.0,,,work,0.0,and,0,VBZ,CC,RB,rarely,0.0,1,works,1.0
3,0.0,0.0,,,and,0.0,when,0,CC,WRB,VBZ,works,1.0,1,and,0.0
4,0.0,0.0,NN,,when,0.0,it,0,WRB,PRP,CC,and,1.0,1,when,1.0
5,0.0,1.0,,PRP,it,0.0,does,0,PRP,VBZ,WRB,when,1.0,3,it,0.0
6,0.0,0.0,,,do,0.0,it,0,VBZ,PRP,PRP,it,1.0,1,does,1.0
7,0.0,1.0,,PRP,it,0.0,has,0,PRP,VBZ,VBZ,does,1.0,3,it,0.0
8,0.0,0.0,NNP,,have,0.0,it,0,VBZ,PRP,PRP,it,1.0,1,has,0.0
9,0.0,1.0,,PRP,it,0.0,is,0,PRP,VBZ,VBZ,has,1.0,3,it,0.0
10,0.0,0.0,,,be,0.0,incredibly,0,VBZ,RB,PRP,it,1.0,1,is,0.0
11,0.0,0.0,,,incredibly,0.0,slow,0,RB,JJ,VBZ,is,0.0,1,incredibly,1.0
12,0.0,0.0,,,slow,0.0,,0,JJ,,RB,incredibly,0.0,1,slow,1.0
0,0.0,1.0,NNP,PRP,It,0.0,rarely,1,PRP,RB,,,0.0,1,It,0.0
1,0.0,0.0,,,rarely,0.0,works,0,RB,VBZ,PRP,It,0.0,1,rarely,1.0
2,0.0,0.0,,,work,0.0,and,0,VBZ,CC,RB,rarely,0.0,1,works,1.0
3,0.0,0.0,,,and,0.0,when,0,CC,WRB,VBZ,works,1.0,1,and,0.0
4,0.0,0.0,,,when,0.0,it,0,WRB,PRP,CC,and,1.0,1,when,1.0
5,0.0,1.0,,PRP,it,0.0,does,0,PRP,VBZ,WRB,when,1.0,3,it,0.0
6,0.0,0.0,,,do,0.0,it,0,VBZ,PRP,PRP,it,1.0,1,does,1.0
7,0.0,1.0,,PRP,it,0.0,has,0,PRP,VBZ,VBZ,does,1.0,3,it,0.0
8,0.0,0.0,,,have,0.0,it,0,VBZ,PRP,PRP,it,1.0,1,has,0.0
9,0.0,1.0,JJ,PRP,it,0.0,is,0,PRP,VBZ,VBZ,has,1.0,3,it,0.0
10,0.0,0.0,,,be,0.0,incredibly,0,VBZ,RB,PRP,it,1.0,1,is,0.0
11,0.0,0.0,,,incredibly,0.0,slow,0,RB,JJ,VBZ,is,0.0,1,incredibly,1.0
12,0.0,0.0,NNS,,slow,0.0,,0,JJ,,RB,incredibly,0.0,1,slow,1.0
0,0.0,1.0,JJ,PRP,It,0.0,rarely,1,PRP,RB,,,0.0,1,It,0.0
1,0.0,0.0,,,rarely,0.0,works,0,RB,VBZ,PRP,It,0.0,1,rarely,1.0
2,0.0,0.0,,,work,0.0,and,0,VBZ,CC,RB,rarely,0.0,1,works,1.0
3,0.0,0.0,,,and,0.0,when,0,CC,WRB,VBZ,works,1.0,1,and,0.0
4,0.0,0.0,,,when,0.0,it,0,WRB,PRP,CC,and,1.0,1,when,1.0
5,0.0,1.0,,PRP,it,0.0,does,0,PRP,VBZ,WRB,when,1.0,3,it,0.0
6,0.0,0.0,,,do,0.0,it,0,VBZ,PRP,PRP,it,1.0,1,does,1.0
7,0.0,1.0,,PRP,it,0.0,has,0,PRP,VBZ,VBZ,does,1.0,3,it,0.0
8,0.0,0.0,,,have,0.0,it,0,VBZ,PRP,PRP,it,1.0,1,has,0.0
9,0.0,1.0,,PRP,it,0.0,is,0,PRP,VBZ,VBZ,has,1.0,3,it,0.0
10,0.0,0.0,,,be,0.0,incredibly,0,VBZ,RB,PRP,it,1.0,1,is,0.0
11,0.0,0.0,,,incredibly,0.0,slow,0,RB,JJ,VBZ,is,0.0,1,incredibly,1.0
12,0.0,0.0,,,slow,0.0,,0,JJ,,RB,incredibly,0.0,1,slow,1.0
0,0.0,1.0,PRP,PRP,It,0.0,rarely,1,PRP,RB,,,0.0,1,It,0.0
1,0.0,0.0,,,rarely,0.0,works,0,RB,VBZ,PRP,It,0.0,1,rarely,1.0
2,0.0,0.0,,,work,0.0,and,0,VBZ,CC,RB,rarely,0.0,1,works,1.0
3,0.0,0.0,,,and,0.0,when,0,CC,WRB,VBZ,works,1.0,1,and,0.0
4,0.0,0.0,,,when,0.0,it,0,WRB,PRP,CC,and,1.0,1,when,1.0
5,0.0,1.0,NN,PRP,it,0.0,does,0,PRP,VBZ,WRB,when,1.0,3,it,0.0
6,0.0,0.0,CD,,do,0.0,it,0,VBZ,PRP,PRP,it,1.0,1,does,1.0
7,0.0,1.0,,PRP,it,0.0,has,0,PRP,VBZ,VBZ,does,1.0,3,it,0.0
8,0.0,0.0,,,have,0.0,it,0,VBZ,PRP,PRP,it,1.0,1,has,0.0
9,0.0,1.0,DT,PRP,it,0.0,is,0,PRP,VBZ,VBZ,has,1.0,3,it,0.0
10,0.0,0.0,NNS,,be,0.0,incredibly,0,VBZ,RB,PRP,it,1.0,1,is,0.0
11,0.0,0.0,IN,,incredibly,0.0,slow,0,RB,JJ,VBZ,is,0.0,1,incredibly,1.0
